1;1;1
1.0;1.52;0.9666666666666667
1.104;2.030266666666667;0.9455111111111111
1.2892533333333334;2.587024448;0.9399121398518518
1.5488075562666668;3.2330301285197773;0.956490090253063
1.8856520707172888;4.006073375873153;1.0056241152933507
2.3097363317484616;4.9439919240500485;1.1030720402775842
2.836587450208779;6.0876083199888855;1.2726278868797674
3.4867916241648;7.482146719851847;1.5501150668248536
4.28586264330221;9.177008530357167;1.9892159935318925
5.264091820713201;11.223041309676509;2.669752434627328
6.455881718505863;13.665395463993354;3.70894803734976
7.897784467603361;16.52849072049248;5.2755810104007255
9.623925718181185;19.787372172709993;7.604985835550655
11.656615009086947;23.317226756054065;11.008030589951282
13.988737358480371;26.812259134115386;15.856934332651953
16.553441713607373;29.67333707837932;22.51262418853698
19.17742078656176;30.896569449925973;31.135868013985203
21.521250519234602;29.075880852221175;41.32561865062185
23.032176585831916;22.758683689100394;51.63657197368339
22.97747800648561;11.415476023686358;59.36626190018933
20.66507760992576;-3.2271853559327273;61.44603825086891
15.886625016754063;-16.985941172789104;56.83511549398325
9.31211177884543;-25.80807569268746;48.40692377492926
2.288074284538853;-29.092545283924103;41.018667460655514
-3.988049629153738;-29.10644794295939;37.49968710136864
-9.011729291914868;-27.766614511666408;37.821262967793686
-12.762706335865175;-25.441150958023776;40.808633209486544
-15.298395260296896;-21.662871454533562;45.12613154212071
-16.57129049914423;-15.989567433218877;49.347547926230085
-16.45494588595916;-8.594647721955244;52.015034041328335
-14.882886253158375;-0.5194330555256421;52.0693881559306
-12.01019561363183;6.655394927741523;49.44696738257801
-8.277077505357159;11.67393250086556;45.21114388947754
-4.286875504112615;14.289613289429447;40.8673619999993
-0.5715777454042024;15.107036602847788;37.46261349652539
2.5641451242461955;14.91306825655034;35.29191052495348
5.033929750707024;14.240856555039352;34.174460722107646
6.87531511157349;13.334403393466772;33.78557224668785
8.167132767952147;12.272162679662374;33.81723956329621
8.988138750294192;11.076516068940645;34.01822109234795
9.405814214023483;9.773133623402423;34.19506123337276
9.479278095899272;8.412279050822306;34.20981021727054
9.26587828688388;7.066743110360578;33.98013365654382
8.82605125157922;5.817184436136709;33.47745149243368
8.224277888490718;4.7339553954088;32.71884277230185
7.526213389874334;3.8630948020704974;31.75250511811699
6.7935896723135665;3.2209898207182066;30.64052769499802
6.079069701994494;2.7977967907399126;29.444007881544625
5.422815119743578;2.5662763636823307;28.2138208285874
4.851507368531328;2.491760619965087;26.98741256305775
4.37955801881808;2.540176915797937;25.78985979319554
4.011681798214052;2.682962122790433;24.6368976478411
3.7459378631293276;2.8991368101683586;23.538193579555497
3.576577652537134;3.1754270661309234;22.500022982264568
3.4963475352558917;3.5053404226303124;21.5271649861835
3.498146112730776;3.8878592291112133;20.62416728719164
3.5760887360068634;4.32613685517825;19.796217691524618
3.726098359841141;4.8263631881945095;19.049832400207848
3.9461513255118144;5.396820020708397;18.393511418054015
4.236285064551131;6.0470567733174345;17.83845751198981
4.598439406304392;6.787059451346272;17.399414237216302
5.0361634153127675;7.626241288349224;17.095643110578127
5.554178989920059;8.572038927262643;16.952015425468602
6.1577509773885755;9.627847824813854;17.00012070632186
6.851770346873631;10.789981217753635;17.27916538905261
7.639412521049632;12.043315527019079;17.836219368659027
8.520193122243521;13.355355476804057;18.7250314443051
